index,title,topic_idx
4992,[이미연의 발로 뛰는 부동산] 역전세에 전세보증 덮친 비아파트 시장에 `활성화 대책`?,4
4993,원폭 피해 동포 초청 오찬 간담회 참석한 윤석열 대통령 내외,4
4994,"르몽드 ""프랑스군 니제르군과 일부 병력 철수 논의 중""",4
4995,부산대·교대 ‘에듀 트라이앵글’로 글로컬대 낙점 노린다,4
4996,패스트패션 환경책임 촉구 기습 퍼포먼스,4
4997,또 수수료 올린 네이버 리셀 플랫폼 ‘크림’…IPO 밑그림? [재계 TALK TALK],4
4998,복음이 스며드는 부산거제교회 ‘다문화 한가위 한마당’,4
4999,닷슬래시대시 게임 커뮤니티를 위한 'DSD 하우스' 론칭,4
5000,'사건의 지평선' 윤하 핑크퐁과 함께 '우주' 테마로 음악 토크쇼,4
5001,악수하는 한덕수 총리·토마스 바흐 IOC 위원장,4
5002,“골목 빠삭한 우리 무서울 때 함께 걸으면 든든하죠”,4
5003,[날씨] 모레까지 늦더위 갈수록 기온 내려가‥제주 가끔 비,4
5004,출소한 옛 친박계 총선 앞 몸풀기 시동…朴 의중 관심(종합),4
5005,강원랜드 ‘2023 강원세계산림엑스포’ 참가,4
5006,가성비 끝판왕 ‘팔콘’ 온라인서 독보적인 성과낼 것,4
5007,락앤락 '소비재 산업 전문가' 이영상 전 투썸 대표 선임,4
5008,기름 없네 에어컨 끄고 창문 열어야지…연비에 도움 될까?,4
5009,5000만원대 수입 하이브리드...혼다코리아 올 뉴 CR-V 출시,4
5010,국가직 5급·외교관후보 2차 필기시험 455명 합격,4
5011,"[인터뷰] 유흥식 추기경 ""김대건 신부 이제는 전 세계의 성인으로 우뚝""",4
5012,2023년 9월 18일 비 그치고 낮 더위[오늘의 날씨],4
5013,대전 아파트‧전세가 ‘동반 상승’…상승률은 ‘소폭 축소’,4
5014,BNK경남은행 어린이 금융교육 콘텐츠 '니니언니' 6화 공개,4
5015,"뱃살 빼고 싶으면?  ""이 시간에 운동하세요""",4
5016,"국정원 ""러시아 김정은에 북중러 연합훈련 공식 제안""",4
5017,제23회 박인환문학상에 김종연 시 '영원향' 선정,4
5018,안보실 2차장·국방비서관 교체 검토…'꼬리자르기' 의혹 부인,4
5019,해병대 '항명' 수사심의위 결론 못내…수사중단 의견 '우세',4
5020,드라마 같은 일상에 영혼 담은 배경 음악을 물들이다···김소형 예술감독,4
5021,[VIEW POINT] 한가위도 못 비켜간 노인 빈곤,4
5022,알차게 영근 ‘연근’…아삭아삭 가을별미 만들어볼까,4
5023,'이 운동' 혈압 가장 많이 낮춰… 유산소 운동보다 효과 좋아,4
5024,벤스랩 탈모 개선 인체적용시험 결과 국제학술지 게재,4
5025,최다 11선 당선…'무제한 연임' 비상임조합장제도 개선해야,4
5026,육아휴직급여 최저임금 수준으로 올릴까…저출산고령화위 내부 검토,4
5027,[날씨] 귀경길 밤까지 중부 중심 '비'…내일 맑고 선선,4
5028,‘클래식 샛별 발굴’…성정문화재단 ‘위너 콘서트’ 12일 개최,4
5029,[날씨] 밤까지 내륙 소나기…내일 서쪽 중심 무더위,4
5030,[신간 ]박희준 시집 ‘안 봐도 비디오’ 출간,4
5031,로또 9월 2일 제1083회 당첨번호와 1등 판매지역은?,4
5032,"데이빗 로슈 ""향후 2년간 곡물가 13~15% 상승""",4
5033,LG생활건강 425억원에 프리미엄 색조 브랜드 ‘힌스’ 인수,4
5034,찬바람에 밤사이 15도 뚝…내일 아침 올가을 최저,4
5035,현대차 임단협 잠정합의…1987년 노조창립 후 사상 첫 5회 연속 무분규 기대,4
5036,리파 하트 브러시 올리브영 오프라인 매장에 입점,4
5037,[책 한 모금]그때 그 사건…15가지 사건의 내막,4
5038,"윤 대통령 ""파독 근로자 헌신 韓 산업화의 밑거름""",4
5039,뉴욕증시 국채금리 상승에 하락세로 출발,4
5040,"주미中대사 ""中 경제 붕괴하고 美 계속 번영한다는 생각은 망상""",4
5041,[날씨] 내일 완연한 가을 날씨...아침까지 곳곳에 안개,4
5042,"김정은 귀국 뒤 수상한 화물열차…""北 러에 탄약 보내는 듯""",4
5043,[9층시사국] 중국인 30만명 북한 관광 나서나? 外,4
5044,"정석케미칼 제2공장 기공식...""본격적인 에너지 사업의 발판""",4
5045,[생활날씨] 모레 오후까지 전국 비…종일 선선한 날씨,4
5046,경기도 수소연료탱크 핵심 연구개발 플라스틱 옴니엄 연구소 개소,4
5047,경기도의회 국힘 “경기북부특별자치도 설치 주력 괴담 선동 강력 대응”,4
5048,연세암병원 폐암센터 국제폐암학회 '아시아 최고 다학제팀' 수상,4
5049,까다롭기만 해 포기해도 대학 갈 방법있다…수능 수학 미응시 8년 만에 최고,4
5050,나 빼고 다 부자 같더니…50만원도 못 갚는 MZ '연체 속출',4
5051,﻿40대인데 벌써 눈 침침... 노안 늦추는 20초 눈 운동,4
5052,퇴근길 서울에 시간당 35㎜ 폭우…한때 호우특보 내려져,4
5053,“점잖은 아빠들 나서면 끝장 보는 사람들”…강남 학부모 단톡방 ‘경악’,4
5054,추석 차례상 평균비용 30만3천원…작년보다 낮아,4
5055,40세 이상이라면 꼭!...근육량 늘리고 체지방 내리는 '이 식단',4
5056,항구평화 국제·한반도·국내의 3중 전략 절실[정전 70년 한반도 영구 평화를 향해],4
5057,대전 백화점업계 주말‧휴일 맞아 다양한 프로모션 진행,4
5058,인도네시아 동포 초청 만찬 간담회 참석한 윤 대통령,4
5059,윤 대통령 G20 정상회의 개최지 인도 도착...北 비핵화 협력 촉구,4
5060,이랜드 로이드 '1일1러닝챌린지' 진행,4
5061,尹 2년 연속 유엔총회 참석차 오늘 출국…북러 군사교류 경고할 듯,4
5062,[가정예배 365-8월 27일] 연결되어야 삽니다,4
5063,尹대통령 부부 'G20 회의' 인도 도착…댄서 환영공연에 '엄지 척',4
5064,"단식 9일째 이재명 ""대통령 왕 아닌 국민의 머슴일 뿐""",4
5065,김영록 전남지사 ‘무안공항 활성화·투자유치’ 중국 방문,4
5066,‘2023 종로축제 렛츠종로’ 개막식에 송가인 라치카 서도밴드 등 라인업…“10월 종로는 축제”,4
5067,“소통과 선교는 통일의 열쇠...교계가 주체돼야”,4
5068,피아니스트 김정원 20년 만에 쇼팽으로 관객 만난다,4
5069,추석 연휴 서울~부산 10시간10분…‘이날’이 가장 막힌다,4
5070,기름값 7주째 상승… 휘발유 1740원·경유 1617원,4
5071,이랜드 폴더 뉴발란스와 함께한 ‘574 플랫폼’ 캠페인 공개,4
5072,[날씨]주말 비 오락가락…시간당 최고 50mm 안팎 강한 비,4
5073,[날씨] 낮 30도 안팎 늦더위…내륙 안개 주의,4
5074,행복한 노년의 요소,4
5075,여유로운 연휴…가을 정취 만끽한 시민들,4
5076,美 신용카드 연체율 급등…하반기 소비 위축되나,4
5077,코레일 파업 대비 전국 긴급 비상대책회의 개최,4
5078,전 세계 사로잡은 투명한 물방울…'물방울 화가' 김창열,4
5079,이기장 뉴스깜 대표 순천시 체육회 홍보대사 위촉,4
5080,공군 1호기 탑승하는 윤 대통령 부부,4
5081,교육부 '왕의 DNA' 갑질 사무관 중징계 의결 요구,4
5082,‘산에서 나는 고기’ 더덕 육류와 즐기면 건강 ‘찰떡궁합’,4
5083,[날씨] 연휴 마지막날 아침 쌀쌀…큰 일교차,4
5084,"日민단 만난 尹 ""한일 협력 공동 번영·평화의 지름길""",4
5085,"파월 ""인플레 너무 높아…필요하면 추가 금리인상""",4
5086,정선군 클러스터형 스마트공방 기술보급사업 선정,4
5087,러시아 전투기 공장 방문한 김정은,4
5088,다이어트 중 간식 못 끊겠다면… '이것' 활용해야,4
5089,신통기획 갈등 해소 ‘송파 한양2차’ 31층 높이로 재추진,4
5090,의정부 트리플 역세권에 ‘49층 주상복합’ 들어선다,4
5091,용인 고교 60대 교사 청계산 등산로서 숨진 채 발견…수사 착수,4
5092,미래의 우주서 다시 태어난 '나비부인',4
5093,"8월 유로존 체감경기 지수 93.3...""2년9개월 만에 최저""",4
5094,김정은 방러 이후…'북중러 연대' 향배는 키쥔 중국이 관건,4
5095,[예장통합 11신] 제108회 총회 조용히 폐회,4
5096,몸무게 270㎏의 은둔형 외톨이 그는 구원 받을 수 있을까?,4
5097,안덕근 교섭본부장-오만 상무부 장관 면담,4
5098,뉴욕증시 매파 Fed·국채금리 상승에 장초반 하락세,4
5099,日 투자자 대상 '사무라이본드' 700억엔 첫 발행,4
5100,박정현 셰프 “한국에서 진행하는 첫 협업을 쉐이크쉑과 함께해 기뻐”,4
5101,커스텀 슈즈 선물받은 윤 대통령 부부,4
5102,들썩이는 추석 물가를 잡아라…현장점검 나선 정부,4
5103,전국 대부분 최저 10도 내외 쌀쌀…일교차 유의[내일날씨],4
5104,[만화신간] 그리고 마녀는 숲으로 갔다,4
5105,등산하기 좋은 계절 산행 전 반드시 확인해야 할 사항 5,4
5106,BTS 지민이 먹네 역대급 인기…세계인 입맛 잡았다,4
5107,CJ올리브영 올해 세일 키워드는 '외국인·온라인',4
5108,[올댓차이나] 8월 中 러시아산 원유 1054만t 수입…전년비 26%↑,4
5109,'누구나 쇼호스트' 라이브커머스 그립 MAU 230만 달성,4
5110,고양이도 책도 좋다면 ... 국내 최초 고양이 북페어 '냥냥북페어' 현장을 가다,4
5111,"올 가을 제주는 문화예술이 '풍성'.. ""발길 닿는 곳이  전시장""",4
5112,"문체부 ""지역서점 내년 예산 삭감?...올해보다 증액""",4
5113,“인별그램 딱 좋아!” 다국적 멋·한국의 맛 가득한 샤로수길 카페 톱3,4
5114,‘아이 잘못은 다 엄마 탓? 아빠는? 나는 나쁜 엄마’…‘좋은 엄마 학교’[책과 삶],4
5115,전국 호우특보 해제…중대본 위기경보 '관심'으로 하향,4
5116,[내일날씨] 구름많고 한때 비…큰 일교차 '주의',4
5117,[날씨]맑고 일교차 10도 안팎…제주·동해안 높은 너울,4
5118,태백 살리기 시민 10% 서명…“시장 면담도 못 해”,4
5119,추석 전날 서울 아파트서 40대 남성 숨진채 발견…고독사 추정,4
5120,록 황과 스타 셔누,4
5121,박민수 2차관 건강보험정책심의위원회 주재,4
5122,"도쿄전력 ""어제 오염수 이송설비 누출 탐지기 반응…이상 없어""",4
5123,[시승기] '기본기 탄탄' CR-V 하이브리드…혼다 부활 이끌까,4
5124,수면도 전략이 필요해...2시간 자도 쌩쌩하려면?,4
5125,내홍 딛고 정상 개최…28회 부산국제영화제 개막,4
5126,소고기국밥 유교 때문에 탄생했다? [먹을꼰대],4
5127,초등 돌봄교실 과일간식 공급 재개,4
5128,학생생활지도 고시 시행 한달…교사들 “무엇이 변했나”,4
5129,강준민 목사 ‘리처드 포스터 영적 형성’ 상 수상한다,4
5130,[날씨] 내일도 일교차 커...늦은 오후부터 제주도 비,4
5131,안마의자에서 실내악 4중주 연주회 감상…바디프랜드 힐링콘서트 성료,4
5132,후쿠시마 오염수 방류 점검할 韓전문가 3명 日현지로 출국,4
5133,가을옷 준비하듯 뿌리채소로 가을 식단 완전정복[주말&],4
5134,7시간 꼿꼿하게 앉아 서울 가신 큰스님 녹원스님 추모집 출간,4
5135,나무 심듯 설치해 기후회복…일론 머스크도 꽂힌 DAC,4
5136,가을 패션의 완성은 주얼리...일리앤 '슈에트 컬렉션' 출시,4
5137,美 테러범 고문 흑역사 공개..파인스타인 상원의원 별세,4
5138,"윤 연휴 첫날 화물수출 현장 근로자 격려 ""항공화물 없이 경제도 없어""(종합)",4
5139,고령화 시대 노인 전도 전문가의 ‘전도 비결’은,4
5140,당신 지갑에서 새는 돈 3초면 확인…머니가드 서비스,4
5141,SNS가 만든 디저트 시장... 역대급 강자 '탕후루' 다음은?,4
5142,“전 세계 최초 ‘향수 카페’를 아시나요”···잠실 롯백 문 열어,4
5143,지역서점 지원예산 ‘전액 삭감’ 비판에…문체부 “유통망 구축 개편”,4
5144,영화 치악산 개봉하려면 원주관광 책임져야,4
5145,토요타 HEV 마지막 퍼즐 '신형 프리우스' 연말 韓 상륙,4
5146,“미국·중국 다 비켜”...성장률 세계 1위 질주하는 ‘이 나라’,4
5147,현대차 임단협 잠정합의..창사 이래 첫 5년 연속 무분규,4
5148,라오스 총리와 악수하는 윤 대통령,4
5149,선거법 위반 이상철 곡성군수 2심도 벌금 700만원 구형,4
5150,한소희 휠라 글로벌 앰배서더로 발탁…‘시대의 워너비 아이콘’,4
5151,[제주날씨] 곳곳 비날씨.. '호우 특보'도 발효,4
5152,[CBS논평] 한국 개신교는 누구인가? - 조주희 목사,4
5153,[포토]'한국 소믈리에 결선을 앞두고',4
5154,문재인 전 대통령 평산책방 동네책방과 상생 프로젝트,4
5155,"옐런 美재무 ""정부 셧다운 사태시 위험…경제·가계 피해""",4
5156,유튜버 비타민신지니 희망조약돌 홍보대사 됐다,4
5157,中 지준율 0.25%p인하.. 15일 MLF 동결 가능성,4
5158,LX 대경본부 추석 맞아 다문화가정 아동들에 물품 및 온누리상품권 전달,4
5159,커피·제로슈거 열풍…국내 음료시장 규모 첫 10조원 돌파,4
5160,신세계인터 보브 인기 스타일리스트와 가을 스타일링 협업,4
5161,신원식 “9 ·19 남북 군사합의 빨리 효력 정지할 것”,4
5162,무너져 다시 짓는 화정아이파크 20억에 팔렸다…우리 고향 집값 맞아? [부동산360],4
5163,'獨 49유로 티켓'처럼…서울 버스·전철 등 무제한 이용,4
5164,격려사하는 윤 대통령,4
5165,[포토] 농협유통 햅쌀 출하,4
5166,닥터레이 마그네타 미니 ‘하프패키지’ 선봬,4
5167,도시형생활주택 사도 무주택자 간주…생애최초 특공 길 열어둔다,4
5168,카투사연합회 훈련 중인 카투사들 마실 생수 5000ℓ 지원,4
5169,제1회 강원장애학생체육대회 19일 횡성서 성료,4
5170,남양주 다산신도시 경의·중앙선 철로 복개 공사 시작…2025년 말 완공,4
5171,미루나무 숲속 증평군민 화합 음악회,4
5172,도쿄전력 내일 오전 10시30분 오염수 2차 방류…이달 23일까지(종합),4
5173,전세사기 피해자 728건 인정…누적 5355건,4
5174,[단독] 현대차 노사의 젊은피 파격…“신공장 30%는 2030으로 채우자”,4
5175,이제 여름 냉면보다 마라탕이라는데… 건강하게 먹는 법 알아두자,4
5176,9월 1일 문학 새 책,4
5177,[주말엔 음식] 9월 9일 신체서 중요한 이 부위 건강 챙기자,4
5178,더 내고 늦게 받는 국민연금 보장성 강화 빠진 ‘반쪽 개혁’,4
5179,UBS 선노바에너지 투자의견 '매수'…주가 52.8% 상승 여력,4
5180,정·재계 화려한 발자취 故 김석원 쌍용 회장은 누구?,4
5181,오산 시민의날 음식문화 축제 '어서오산맛집' 열려,4
5182,[날씨] 내일 연휴 마지막 날…전국 구름많고 큰 일교차,4
5183,강원도의회 임시회 개최…부의장 한창수 선출,4
